id,recall_rec_id,yr,t_step,flo,sed,ptl_n,ptl_p,no3_n,sol_p,chla,nh3_n,no2_n,cbn_bod,oxy,sand,silt,clay,sm_agg,lg_agg,gravel,tmp
327,327,0,0,128.0,0.0,0.0,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,328,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,329,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,330,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,331,0,0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,332,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,333,0,0,2086.418,0.0,0.710486604856854,3.4651518489,0.0,0.0,0.0,10522.9724002237,0.0,4.97758436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,334,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,335,0,0,550.27397260274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,336,0,0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,338,0,0,81.3,0.0,0.0,750.0,0.0,0.0,0.0,94.5,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,339,0,0,1837.01298630137,0.0,0.939791847024828,34.5835085898,0.0,0.0,0.0,30.3866030538028,0.0,6.58406952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,340,0,0,1.57534246575342,0.0,0.0,13.6986301369863,0.0,0.0,0.0,0.0,0.0,54.7945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,341,0,0,-2096.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,342,0,0,628.047479452055,0.0,0.000124015815126,145.315673337251,0.0,0.0,0.0,146.058804365237,0.0,15000.00086884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,343,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,344,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,345,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,346,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,347,0,0,10.45,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,348,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,349,0,0,484.242,0.0,0.248155646067126,1.2102930441,0.0,0.0,0.0,8.02369922283707,0.0,1.73854884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,350,0,0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,351,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,352,0,0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,353,0,0,0.684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,354,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,355,0,0,9.05,0.0,0.0,65.5,0.0,0.0,0.0,98.25,0.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,356,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,357,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,358,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,359,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,360,0,0,12.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,361,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,362,0,0,0.315068493150685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,363,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,364,0,0,76.4383561643836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.95890410959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,365,0,0,1.91780821917808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,366,0,0,4.65753424657534,0.0,0.0,46.5753424657534,0.0,0.0,0.0,0.0,0.0,139.72602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,367,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,368,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,369,0,0,-1196.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,370,0,0,2.46575342465753,0.0,0.0,24.6575342465753,0.0,0.0,0.0,0.0,0.0,98.6301369863014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,371,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,372,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,373,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,374,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,375,0,0,93.0547945205479,0.0,0.0,345.0,0.0,0.0,0.0,1388.42465753425,0.0,1725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,376,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,377,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,378,0,0,1.36986301369863,0.0,0.0,13.6986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,379,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,380,0,0,1.5,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,381,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,382,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,383,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,384,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,385,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,386,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,387,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,388,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,389,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,390,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,391,0,0,62587.6148493151,0.0,31.4211429835839,154.723055735475,0.0,0.0,0.0,1015.95028980255,0.0,221.854504089315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,392,0,0,36558.952,0.0,9.16716278224253,31.513862541,201.677581209336,0.0,0.0,1594.72734874984,0.0,306191.67111288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,393,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,394,0,0,1119.492,0.0,0.39196700425476,2.088493281,8.62327409360472,0.0,0.0,4.05032571063252,0.0,7.279732656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,395,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,396,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,397,0,0,8.3013698630137,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,398,0,0,924.768767123288,0.0,0.34721347097016,4.48072312787671,7.63869636134352,0.0,0.0,3.58787253335832,0.0,7.2583056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,399,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,400,0,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,401,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,402,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,403,0,0,0.616438356164384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,404,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,405,0,0,17.5,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,406,0,0,80.0,0.0,0.0,400.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,407,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,408,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,409,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,410,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,411,0,0,3.28767123287671,0.0,0.0,49.3150684931507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,412,0,0,5787.61263013699,0.0,1.2740552938714,55.6078568757842,28.0292164651707,0.0,0.0,13.1652380366711,0.0,27.1755019134247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,413,0,0,3.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,414,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,415,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,416,0,0,77.2438356164384,0.0,0.0,772.438356164384,0.0,0.0,0.0,772.438356164384,0.0,3089.75342465753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,417,0,0,395.48,0.0,0.0,2000.0,0.0,0.0,0.0,3006.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,418,0,0,21.76,0.0,0.0,0.0,0.0,0.0,0.0,217.6,0.0,761.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,419,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,420,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,421,0,0,8.06575342465753,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,422,0,0,50.7205479452055,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,423,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,424,0,0,514.225534246575,0.0,0.17827465995504,1.009977024,3.92204251901088,0.0,0.0,1.84217148620208,0.0,3.39624528591781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,425,0,0,1237.79364383562,0.0,0.35171963568126,32.9731471494375,7.73783198498772,0.0,0.0,3.63443623537302,0.0,7.64302475782876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,426,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,427,0,0,12225.7580821918,0.0,4.37107220391492,2792.56864601397,96.1635884861283,0.0,0.0,2836.26363651808,0.0,22187.6418811589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,428,0,0,-10932.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,429,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,430,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,431,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,432,0,0,2966.836,0.0,1.11235561720754,3.863397258,24.471823578566,0.0,0.0,11.4943413778113,0.0,23.35478808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,433,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,434,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,435,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,436,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,437,0,0,0.301369863013699,0.0,0.0,6.02739726027397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,438,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,439,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,440,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,441,0,0,4.03767123287671,0.0,0.0,7.5,0.0,0.0,0.0,11.25,0.0,32.8767123287671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,442,0,0,12.9027397260274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,443,0,0,60.9205479452055,0.0,0.0,585.205479452055,0.0,0.0,0.0,0.0,0.0,1369.86301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,445,0,0,868.007671232877,0.0,0.1999658733336,101.101630043562,4.3992492133392,0.0,0.0,1382.88823183267,0.0,4.25629391342466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,446,0,0,2.43287671232877,0.0,0.0,1.75342465753425,0.0,0.0,0.0,0.0,0.0,7.01369863013699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,447,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,448,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,449,0,0,40.0,0.0,0.0,400.0,0.0,0.0,0.0,400.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,450,0,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,451,0,0,6451.70345205479,0.0,2.41976885449414,8.38724103917933,53.234914798871,0.0,0.0,25.0042781631061,0.0,50.7708050449315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,452,0,0,14.0,0.0,0.0,140.0,0.0,0.0,0.0,90.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,453,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,454,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,455,0,0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,456,0,0,658.166931506849,0.0,0.165971674866888,1.00626095993836,3.65137684707154,0.0,0.0,1.71504064029118,0.0,7.87247113561644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,457,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,458,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,459,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,460,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,461,0,0,0.879452054794521,0.0,0.0,8.79452054794521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,462,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,463,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,464,0,0,28776.254109589,0.0,10.7867954626659,386.105345534161,237.30950017865,0.0,0.0,111.463553114214,0.0,225.491994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,465,0,0,33619.7289589041,0.0,12.6082118879986,43.5711154380971,277.38066153597,0.0,0.0,130.284856175986,0.0,263.866680843288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,466,0,0,1120.58904109589,0.0,0.0,11176.301369863,0.0,0.0,0.0,0.0,0.0,43585.2054794521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,467,0,0,822.917808219178,0.0,0.0,4119.58904109589,0.0,0.0,0.0,12328.7671232877,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,468,0,0,76.3698630136986,0.0,0.0,13.6986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,469,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,470,0,0,8.0,0.0,0.0,80.0,0.0,0.0,0.0,120.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,471,0,0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,472,0,0,-133.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,473,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,474,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,475,0,0,22625.2659726027,0.0,8.41456394987789,29.1513652432789,185.120406897314,0.0,0.0,86.9504941487382,0.0,176.514163564932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,476,0,0,1893.77619178082,0.0,0.968191468688682,4.72969291116575,0.0,0.0,0.0,31.3048574876007,0.0,6.78752260328767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,477,0,0,54.7945205479452,0.0,0.0,0.0,0.0,0.0,0.0,821.917808219178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,478,0,0,4608.63509589041,0.0,1.51174200240202,8.61212204848972,33.2583240528444,0.0,0.0,15.6213340248208,0.0,41.6352966312329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,479,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,480,0,0,2892.98789041096,0.0,1.05672874698929,4.10469126856849,23.2480324337643,0.0,0.0,10.919530385556,0.0,23.2052122454794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,481,0,0,5.74657534246575,0.0,0.0,47.4657534246575,0.0,0.0,0.0,0.0,0.0,129.86301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,482,0,0,2.73972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,483,0,0,114.430136986301,0.0,0.0,3.50684931506849,0.0,0.0,0.0,45.0,0.0,410.958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,484,0,0,54.72,0.0,0.0,650.0,0.0,0.0,0.0,925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,485,0,0,3.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,486,0,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,487,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,488,0,0,552.429397260274,0.0,0.19327210045506,5.30377225123973,4.25198621001132,0.0,0.0,1.99714503803562,0.0,20.6853997469589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,489,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,490,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,491,0,0,170.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
